snippet,keywords,news_desk,headline,pub_date,negative,positive,sentiment_score
"The tentative deal for the men’s golf circuits to join forces had a Dec. 31 deadline, but significant questions remained.","[{'name': 'subject', 'value': 'Golf', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Mergers, Acquisitions and Divestitures', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Sovereign Wealth Funds', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'LIV Golf', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'PGA Tour Inc', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Public Investment Fund (Saudi Arabia)', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Fenway Sports Group', 'rank': 8, 'major': 'N'}]",Business,"{'main': 'PGA Tour and Saudi-Backed LIV Extend Deadline to Finalize Deal', 'kicker': None, 'content_kicker': None, 'print_headline': 'Two Golf Tours Extend Talks On Joining Up', 'name': None, 'seo': None, 'sub': None}",2024-01-01T00:25:32+0000,0.9961298704147339,0.0038700855802744627,-0.9922597848344594
"More than 90 percent of Palestinians in the territory say they have regularly gone without food for a whole day, according to the United Nations.","[{'name': 'subject', 'value': 'Israel-Gaza War (2023- )', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Food Insecurity', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Refugees and Displaced Persons', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 7, 'major': 'N'}]",Foreign,"{'main': 'Half of Gazans Are at Risk of Starving, U.N. Warns', 'kicker': None, 'content_kicker': None, 'print_headline': 'Half of Gazans Face Risk of Starvation, the U.N. Warns', 'name': None, 'seo': None, 'sub': None}",2024-01-01T05:01:23+0000,0.9974334836006165,0.0025665604043751955,-0.9948669231962413
Followers of Afro-Brazilian religions have been displaced by New Year’s revelers. But they still find ways to make their offerings to the ocean.,"[{'name': 'subject', 'value': 'Religion and Belief', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'New Year', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Beaches', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Brazil', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Copacabana (Rio de Janeiro, Brazil)', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Rio de Janeiro (Brazil)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'vis-photo', 'rank': 7, 'major': 'N'}]",Foreign,"{'main': 'How to Start the New Year? Keep the Sea Goddess Happy.', 'kicker': 'RIO DE JANEIro DISPATCH', 'content_kicker': None, 'print_headline': 'In Rio, Celebrating the New Year With Offerings to an Afro-Brazilian Sea Goddess', 'name': None, 'seo': None, 'sub': None}",2024-01-01T05:01:27+0000,0.0011136438697576523,0.9988864064216614,0.9977727625519037
The competition show featuring drag queens comes back for a 16th season. The annual award show airs on CBS.,"[{'name': 'subject', 'value': 'Television', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Movies', 'rank': 2, 'major': 'N'}]",Culture,"{'main': 'What’s on TV This Week: ‘RuPaul’s Drag Race’ and the Golden Globes', 'kicker': None, 'content_kicker': None, 'print_headline': 'This Week on TV', 'name': None, 'seo': None, 'sub': None}",2024-01-01T06:00:14+0000,0.03308887779712677,0.9669111371040344,0.9338222593069077
The Well desk’s energy challenge is the product of months of research and test runs with friends and family.,"[{'name': 'subject', 'value': 'Medicine and Health', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Service', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Winfrey, Oprah', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'King, Gayle', 'rank': 4, 'major': 'N'}]",Insider,"{'main': 'The Well Team Knows You’re Tired. And They’re Here to Help.', 'kicker': 'Times Insider', 'content_kicker': None, 'print_headline': 'They Know You’re Tired, and Want to Help', 'name': None, 'seo': None, 'sub': None}",2024-01-01T08:00:17+0000,0.0019298898987472057,0.9980701804161072,0.99614029051736
"Many state laws take effect on the first day of 2024, including new rules on gun safety, a ban on diversity programs and a curb on telemarketing calls.","[{'name': 'subject', 'value': 'States (US)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'State Legislatures', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Law and Legislation', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Gun Control', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Minimum Wage', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Labor and Jobs', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Roads and Traffic', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Consumer Protection', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Transgender', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Abortion', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Wages and Salaries', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Marijuana', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'Unemployment', 'rank': 13, 'major': 'N'}, {'name': 'subject', 'value': 'Pregnancy and Childbirth', 'rank': 14, 'major': 'N'}, {'name': 'subject', 'value': 'Prisons and Prisoners', 'rank': 15, 'major': 'N'}, {'name': 'subject', 'value': 'Mental Health and Disorders', 'rank': 16, 'major': 'N'}, {'name': 'subject', 'value': 'Book Bans', 'rank': 17, 'major': 'N'}, {'name': 'subject', 'value': 'Education', 'rank': 18, 'major': 'N'}, {'name': 'subject', 'value': 'Online Dating', 'rank': 19, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 20, 'major': 'N'}]",National,"{'main': 'New State Laws on Hot-Button Issues Take Effect Today', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Diversity Program Ban and a Higher Minimum Wage', 'name': None, 'seo': None, 'sub': None}",2024-01-01T08:00:30+0000,0.14070795476436615,0.8592920303344727,0.7185840755701065
"The slowdown in the residential real estate market, a crucial cog in the American economy, is threatening sectors like home improvement and storage.","[{'name': 'subject', 'value': 'Real Estate and Housing (Residential)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Interest Rates', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Real Estate Brokers', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Storage', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Home Repairs and Improvements', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Shopping and Retail', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Real Estate (Commercial)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'United States Economy', 'rank': 8, 'major': 'N'}]",Business,"{'main': 'Chill in the Housing Market Seeps Into Other Industries', 'kicker': 'Square Feet', 'content_kicker': None, 'print_headline': 'Chill in the Housing Market Seeps Into Other Industries', 'name': None, 'seo': None, 'sub': None}",2024-01-01T10:00:40+0000,0.9961295127868652,0.0038704476319253445,-0.9922590651549399
"Catch a mountain trout on a frozen South Korean river, witness a fiery pelting of devotees in Taiwan or find your cold-weather bliss in a Japanese snow maze.","[{'name': 'subject', 'value': 'Lunar New Year', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Winter (Season)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Travel and Vacations', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Ice', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Festivals', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Snow and Snowstorms', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Kuala Lumpur (Malaysia)', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Nara (Japan)', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Sapporo (Japan)', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Taiwan', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'South Korea', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Pilgrimages', 'rank': 12, 'major': 'N'}]",Travel,"{'main': 'Firecrackers and Ice: 5 Must-See Festivals in Asia This Winter', 'kicker': None, 'content_kicker': None, 'print_headline': 'Fire, Ice and Hot Ramen Enliven Winter in Asia', 'name': None, 'seo': None, 'sub': None}",2024-01-01T10:00:56+0000,0.920697033405304,0.07930298894643784,-0.8413940444588661
Here are 12 guesses.,"[{'name': 'subject', 'value': 'Two Thousand Twenty Four', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Fashion and Apparel', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Generation Z', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Social Media', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Bars and Nightclubs', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Wearable Computing', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Nails (Body Part)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Beverages', 'rank': 8, 'major': 'N'}]",Styles,"{'main': 'What Will Life Be Like in 2024?', 'kicker': None, 'content_kicker': None, 'print_headline': 'Fearless Predictions, We’ve Got a Few', 'name': None, 'seo': None, 'sub': None}",2024-01-01T10:01:01+0000,0.9954132437705994,0.004586821887642145,-0.9908264218829572
"“Mad Max” gets a prequel, “The Wiz” returns to Broadway and Larry David gets another crack at a series finale.","[{'name': 'subject', 'value': 'Culture (Arts)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Two Thousand Twenty Four', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Opera', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Theater', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Movies', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Art', 'rank': 6, 'major': 'N'}]",Culture,"{'main': 'What Our Critics Are Looking Forward to in 2024', 'kicker': None, 'content_kicker': None, 'print_headline': 'What We’ll Be Watching This Year', 'name': None, 'seo': None, 'sub': None}",2024-01-01T10:01:01+0000,0.004237224813550711,0.9957627654075623,0.9915255405940115
